"        Estimate","7,512,465","","454,612","466,264","461,832","448,114","481,872","580,547","566,149","529,679","474,019","470,188","463,039","481,184","474,362","401,146","305,947","191,489","124,351","137,671","","928,096","270,761","1,653,469","659,225","3,080,380","6,038,812","5,858,996","5,588,865","1,634,966","1,440,814","1,160,604","453,511","","37.8","100.1","59.9","24.7","35.2","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.1%","6.2%","6.1%","6.0%","6.4%","7.7%","7.5%","7.1%","6.3%","6.3%","6.2%","6.4%","6.3%","5.3%","4.1%","2.5%","1.7%","1.8%","","12.4%","3.6%","22.0%","8.8%","41.0%","80.4%","78.0%","74.4%","21.8%","19.2%","15.4%","6.0%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.3%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,759,007","","233,162","238,529","235,813","228,773","252,285","302,992","291,790","269,881","240,129","237,409","231,492","237,619","229,761","191,833","143,753","88,211","55,169","50,406","","474,342","137,974","845,478","343,084","1,585,850","3,004,662","2,913,529","2,774,025","759,133","664,938","529,372","193,786","","36.7","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.2%","6.3%","6.3%","6.1%","6.7%","8.1%","7.8%","7.2%","6.4%","6.3%","6.2%","6.3%","6.1%","5.1%","3.8%","2.3%","1.5%","1.3%","","12.6%","3.7%","22.5%","9.1%","42.2%","79.9%","77.5%","73.8%","20.2%","17.7%","14.1%","5.2%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,753,458","","221,450","227,735","226,019","219,341","229,587","277,555","274,359","259,798","233,890","232,779","231,547","243,565","244,601","209,313","162,194","103,278","69,182","87,265","","453,754","132,787","807,991","316,141","1,494,530","3,034,150","2,945,467","2,814,840","875,833","775,876","631,232","259,725","","38.8","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.9%","6.1%","6.0%","5.8%","6.1%","7.4%","7.3%","6.9%","6.2%","6.2%","6.2%","6.5%","6.5%","5.6%","4.3%","2.8%","1.8%","2.3%","","12.1%","3.5%","21.5%","8.4%","39.8%","80.8%","78.5%","75.0%","23.3%","20.7%","16.8%","6.9%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"West Virginia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,807,426","","95,692","99,993","105,766","108,625","113,481","111,330","103,141","106,231","110,928","115,509","118,164","126,218","132,102","123,153","90,434","65,427","40,809","40,423","","205,759","63,766","365,217","158,340","653,736","1,485,332","1,442,209","1,374,128","492,348","439,419","360,246","146,659","","42.7","97.8","67.1","33.3","33.8","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.3%","5.5%","5.9%","6.0%","6.3%","6.2%","5.7%","5.9%","6.1%","6.4%","6.5%","7.0%","7.3%","6.8%","5.0%","3.6%","2.3%","2.2%","","11.4%","3.5%","20.2%","8.8%","36.2%","82.2%","79.8%","76.0%","27.2%","24.3%","19.9%","8.1%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.1%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","893,743","","49,003","50,683","54,587","56,664","58,420","57,034","52,268","54,194","55,174","57,908","58,738","60,968","64,541","59,249","42,982","30,565","17,366","13,399","","105,270","32,717","186,990","82,367","333,754","728,746","706,753","670,683","228,102","202,222","163,561","61,330","","41.3","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.5%","5.7%","6.1%","6.3%","6.5%","6.4%","5.8%","6.1%","6.2%","6.5%","6.6%","6.8%","7.2%","6.6%","4.8%","3.4%","1.9%","1.5%","","11.8%","3.7%","20.9%","9.2%","37.3%","81.5%","79.1%","75.0%","25.5%","22.6%","18.3%","6.9%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","913,683","","46,689","49,310","51,179","51,961","55,061","54,296","50,873","52,037","55,754","57,601","59,426","65,250","67,561","63,904","47,452","34,862","23,443","27,024","","100,489","31,049","178,227","75,973","319,982","756,586","735,456","703,445","264,246","237,197","196,685","85,329","","44.1","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.1%","5.4%","5.6%","5.7%","6.0%","5.9%","5.6%","5.7%","6.1%","6.3%","6.5%","7.1%","7.4%","7.0%","5.2%","3.8%","2.6%","3.0%","","11.0%","3.4%","19.5%","8.3%","35.0%","82.8%","80.5%","77.0%","28.9%","26.0%","21.5%","9.3%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Wisconsin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5,806,975","","331,066","350,727","368,898","377,618","396,548","371,411","364,148","371,790","334,353","350,967","387,482","429,759","389,409","327,383","246,354","160,337","115,496","133,229","","719,625","223,630","1,274,321","550,536","2,215,868","4,682,533","4,532,654","4,296,666","1,372,208","1,206,790","982,799","409,062","","39.6","99.1","63.6","27.7","35.9","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.7%","6.0%","6.4%","6.5%","6.8%","6.4%","6.3%","6.4%","5.8%","6.0%","6.7%","7.4%","6.7%","5.6%","4.2%","2.8%","2.0%","2.3%","","12.4%","3.9%","21.9%","9.5%","38.2%","80.6%","78.1%","74.0%","23.6%","20.8%","16.9%","7.0%","","(X)","(X)","(X)","(X)","(X)","","0.1%","0.9%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2,889,783","","169,682","178,837","189,763","192,331","202,126","191,322","185,214","189,125","168,078","176,608","193,509","211,582","193,470","160,892","117,053","73,891","49,768","46,532","","368,600","114,386","652,668","280,071","1,128,196","2,314,150","2,237,115","2,116,880","641,606","558,544","448,136","170,191","","38.5","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.9%","6.2%","6.6%","6.7%","7.0%","6.6%","6.4%","6.5%","5.8%","6.1%","6.7%","7.3%","6.7%","5.6%","4.1%","2.6%","1.7%","1.6%","","12.8%","4.0%","22.6%","9.7%","39.0%","80.1%","77.4%","73.3%","22.2%","19.3%","15.5%","5.9%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2,917,192","","161,384","171,890","179,135","185,287","194,422","180,089","178,934","182,665","166,275","174,359","193,973","218,177","195,939","166,491","129,301","86,446","65,728","86,697","","351,025","109,244","621,653","270,465","1,087,672","2,368,383","2,295,539","2,179,786","730,602","648,246","534,663","238,871","","40.7","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.5%","5.9%","6.1%","6.4%","6.7%","6.2%","6.1%","6.3%","5.7%","6.0%","6.6%","7.5%","6.7%","5.7%","4.4%","3.0%","2.3%","3.0%","","12.0%","3.7%","21.3%","9.3%","37.3%","81.2%","78.7%","74.7%","25.0%","22.2%","18.3%","8.2%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Wyoming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","581,348","","35,436","38,926","38,556","36,630","38,981","38,816","39,732","38,733","34,623","33,016","33,334","39,328","39,671","34,006","24,508","17,030","10,024","9,998","","77,482","21,882","134,800","53,729","227,515","461,417","446,548","423,469","135,237","118,644","95,566","37,052","","38.0","103.9","65.6","27.2","38.4","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.1%","6.7%","6.6%","6.3%","6.7%","6.7%","6.8%","6.7%","6.0%","5.7%","5.7%","6.8%","6.8%","5.8%","4.2%","2.9%","1.7%","1.7%","","13.3%","3.8%","23.2%","9.2%","39.1%","79.4%","76.8%","72.8%","23.3%","20.4%","16.4%","6.4%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.3%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","296,280","","18,190","19,920","19,685","19,316","20,478","20,435","20,814","19,724","18,047","17,030","16,971","19,789","19,740","17,177","12,475","7,768","4,746","3,975","","39,605","11,458","69,253","28,336","118,814","235,023","227,027","215,034","65,881","57,201","46,141","16,489","","37.3","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.1%","6.7%","6.6%","6.5%","6.9%","6.9%","7.0%","6.7%","6.1%","5.7%","5.7%","6.7%","6.7%","5.8%","4.2%","2.6%","1.6%","1.3%","","13.4%","3.9%","23.4%","9.6%","40.1%","79.3%","76.6%","72.6%","22.2%","19.3%","15.6%","5.6%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","285,068","","17,246","19,006","18,871","17,314","18,503","18,381","18,918","19,009","16,576","15,986","16,363","19,539","19,931","16,829","12,033","9,262","5,278","6,023","","37,877","10,424","65,547","25,393","108,701","226,394","219,521","208,435","69,356","61,443","49,425","20,563","","38.7","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.0%","6.7%","6.6%","6.1%","6.5%","6.4%","6.6%","6.7%","5.8%","5.6%","5.7%","6.9%","7.0%","5.9%","4.2%","3.2%","1.9%","2.1%","","13.3%","3.7%","23.0%","8.9%","38.1%","79.4%","77.0%","73.1%","24.3%","21.6%","17.3%","7.2%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"Puerto Rico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3,255,642","","130,964","162,558","193,912","211,965","224,949","219,540","188,607","194,697","206,148","208,003","217,952","215,654","213,487","191,107","173,644","130,673","90,327","81,455","","356,470","123,726","611,160","313,188","1,245,906","2,728,839","2,644,482","2,508,499","880,693","792,090","667,206","302,455","","42.4","90.5","64.7","33.7","30.9","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","4.0%","5.0%","6.0%","6.5%","6.9%","6.7%","5.8%","6.0%","6.3%","6.4%","6.7%","6.6%","6.6%","5.9%","5.3%","4.0%","2.8%","2.5%","","10.9%","3.8%","18.8%","9.6%","38.3%","83.8%","81.2%","77.1%","27.1%","24.3%","20.5%","9.3%","","(X)","(X)","(X)","(X)","(X)","","0.1%","2.0%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,546,590","","67,252","82,647","98,498","108,375","114,134","108,874","90,846","91,602","97,960","98,685","101,226","100,410","96,146","87,433","76,791","57,007","37,425","31,279","","181,145","63,253","311,650","159,256","611,791","1,278,388","1,234,940","1,165,643","386,081","345,811","289,935","125,711","","40.6","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","4.3%","5.3%","6.4%","7.0%","7.4%","7.0%","5.9%","5.9%","6.3%","6.4%","6.5%","6.5%","6.2%","5.7%","5.0%","3.7%","2.4%","2.0%","","11.7%","4.1%","20.2%","10.3%","39.6%","82.7%","79.8%","75.4%","25.0%","22.4%","18.7%","8.1%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,709,052","","63,712","79,911","95,414","103,590","110,815","110,666","97,761","103,095","108,188","109,318","116,726","115,244","117,341","103,674","96,853","73,666","52,902","50,176","","175,325","60,473","299,510","153,932","634,115","1,450,451","1,409,542","1,342,856","494,612","446,279","377,271","176,744","","44.1","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","3.7%","4.7%","5.6%","6.1%","6.5%","6.5%","5.7%","6.0%","6.3%","6.4%","6.8%","6.7%","6.9%","6.1%","5.7%","4.3%","3.1%","2.9%","","10.3%","3.5%","17.5%","9.0%","37.1%","84.9%","82.5%","78.6%","28.9%","26.1%","22.1%","10.3%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"United States","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","326,569,308","","19,650,192","19,979,039","21,107,910","21,174,955","21,820,378","23,262,155","22,223,010","21,346,055","20,000,622","20,569,969","20,970,767","21,785,721","20,315,718","17,301,772","13,246,178","9,113,714","6,079,337","6,621,816","","41,086,949","12,559,597","73,296,738","30,435,736","129,827,175","261,649,873","253,272,570","240,169,127","72,678,535","64,136,076","52,362,817","21,814,867","","38.2","97.0","62.5","26.1","36.5","","(X)","(X)"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.0%","6.1%","6.5%","6.5%","6.7%","7.1%","6.8%","6.5%","6.1%","6.3%","6.4%","6.7%","6.2%","5.3%","4.1%","2.8%","1.9%","2.0%","","12.6%","3.8%","22.4%","9.3%","39.8%","80.1%","77.6%","73.5%","22.3%","19.6%","16.0%","6.7%","","(X)","(X)","(X)","(X)","(X)","","0.1%","1.6%"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","160,818,530","","10,051,876","10,191,107","10,797,748","10,816,797","11,180,449","11,850,355","11,224,653","10,658,796","9,966,088","10,174,825","10,320,033","10,583,556","9,737,984","8,147,845","6,115,586","4,083,235","2,558,706","2,358,891","","20,988,855","6,416,023","37,456,754","15,581,223","65,697,138","127,648,380","123,361,776","116,650,048","33,002,247","28,887,077","23,264,263","9,000,832","","37.0","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","6.3%","6.3%","6.7%","6.7%","7.0%","7.4%","7.0%","6.6%","6.2%","6.3%","6.4%","6.6%","6.1%","5.1%","3.8%","2.5%","1.6%","1.5%","","13.1%","4.0%","23.3%","9.7%","40.9%","79.4%","76.7%","72.5%","20.5%","18.0%","14.5%","5.6%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","165,750,778","","9,598,316","9,787,932","10,310,162","10,358,158","10,639,929","11,411,800","10,998,357","10,687,259","10,034,534","10,395,144","10,650,734","11,202,165","10,577,734","9,153,927","7,130,592","5,030,479","3,520,631","4,262,925","","20,098,094","6,143,574","35,839,984","14,854,513","64,130,037","134,001,493","129,910,794","123,519,079","39,676,288","35,248,999","29,098,554","12,814,035","","39.6","(X)","(X)","(X)","(X)","","(X)","(X)"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","(X)","","5.8%","5.9%","6.2%","6.2%","6.4%","6.9%","6.6%","6.4%","6.1%","6.3%","6.4%","6.8%","6.4%","5.5%","4.3%","3.0%","2.1%","2.6%","","12.1%","3.7%","21.6%","9.0%","38.7%","80.8%","78.4%","74.5%","23.9%","21.3%","17.6%","7.7%","","(X)","(X)","(X)","(X)","(X)","","(X)","(X)"
